Date,Open,High,Low,Close,Volume
2026-02-24,3654.0,3744.0,3606.0,3673.0,19841000
2026-02-25,3704.0,3865.0,3703.0,3760.0,20035800
2026-02-26,3852.0,4115.0,3847.0,4115.0,21150600
2026-02-27,4277.0,4340.0,4186.0,4334.0,24820700
2026-03-02,4282.0,4370.0,4266.0,4278.0,10231100
2026-03-03,4315.0,4335.0,4132.0,4168.0,10139200
2026-03-04,4102.0,4211.0,4010.0,4192.0,12539300
2026-03-05,4458.0,4460.0,4187.0,4224.0,10172400
2026-03-06,4308.0,4478.0,4270.0,4445.0,12992000
2026-03-09,4250.0,4419.0,4231.0,4419.0,12898800
2026-03-10,4462.0,4500.0,4330.0,4500.0,10260300
2026-03-11,4452.0,4464.0,4290.0,4311.0,13479800
2026-03-12,4188.0,4306.0,4180.0,4207.0,10304100
2026-03-13,4137.0,4279.0,4130.0,4257.0,6982300
2026-03-16,4212.0,4308.0,4201.0,4267.0,5073200
2026-03-17,4248.0,4263.0,4185.0,4200.0,6012300
2026-03-18,4154.0,4191.0,4118.0,4188.0,8409900
2026-03-19,4128.0,4184.0,4103.0,4124.0,8179800
2026-03-23,3952.0,3989.0,3887.0,3928.0,8561200
2026-03-24,4060.0,4063.0,3934.0,4049.0,5473500
2026-03-25,3985.0,4042.0,3952.0,4042.0,5238900
2026-03-26,3972.0,4032.0,3882.0,3940.0,6720200
2026-03-27,3931.172431077694,3985.951879699248,3925.19649122807,3974.0,7043700
2026-03-30,3780.0,3808.0,3697.0,3789.0,7789900
2026-03-31,3859.0,3912.0,3805.0,3846.0,7176700
2026-04-01,4000.0,4025.0,3937.0,4025.0,5067400
2026-04-02,4095.0,4098.0,3965.0,4023.0,6125500
2026-04-03,4062.0,4086.0,4021.0,4046.0,2372700
2026-04-06,4050.0,4072.0,3974.0,4011.0,4581600
2026-04-07,4037.0,4086.0,4007.0,4074.0,3732700
2026-04-08,4196.0,4197.0,4120.0,4188.0,6590700
2026-04-09,4130.0,4143.0,4021.0,4048.0,5929100
2026-04-10,3978.0,3981.0,3860.0,3860.0,10911300
2026-04-13,3800.0,3931.0,3792.0,3882.0,7574000
2026-04-14,4048.0,4173.0,4043.0,4083.0,10135100
2026-04-15,4185.0,4323.0,4156.0,4269.0,12938300
2026-04-16,4410.0,4447.0,4300.0,4328.0,9060800
2026-04-17,4375.0,4430.0,4328.0,4328.0,7056900
2026-04-20,4331.0,4358.0,4276.0,4327.0,4965000
2026-04-21,4390.0,4493.0,4385.0,4431.0,8708100
2026-04-22,4467.0,4530.0,4411.0,4524.0,7058500
2026-04-23,4416.0,4448.0,4258.0,4292.0,8635400
2026-04-24,4476.0,4613.0,4452.0,4513.0,20656900
2026-04-27,4680.0,4707.0,4577.0,4625.0,13579200
2026-04-28,4600.0,4602.0,4425.0,4444.0,12322800
2026-04-30,4196.0,4202.0,4027.0,4101.0,21434400
2026-05-01,4069.0,4092.0,3960.0,4035.0,11361500
2026-05-07,4010.0,4110.0,3989.0,4028.0,10880800
2026-05-08,4131.0,4246.0,4095.0,4200.0,10515600
2026-05-11,4137.0,4172.0,4073.0,4101.0,8014100
2026-05-12,4106.0,4172.0,4058.0,4130.0,4828200
2026-05-13,4330.0,4359.0,4169.0,4190.0,7433400
2026-05-14,4103.0,4115.0,3988.0,4049.0,7773700
2026-05-15,4109.0,4142.0,3961.0,4004.0,8545500
2026-05-18,4110.0,4184.0,4093.0,4162.0,6347700
2026-05-19,4280.0,4372.0,4236.0,4297.0,9282600
2026-05-20,4308.0,4312.0,4055.0,4140.0,7263800
2026-05-21,4151.0,4245.0,4118.0,4125.0,5967600
2026-05-22,4121.0,4155.0,4065.0,4105.0,4948800
2026-05-25,4100.0,4143.0,4036.0,4106.0,6498500
2026-05-26,4108.0,4137.0,4064.0,4113.0,5110100
2026-05-27,4002.0,4154.0,4002.0,4146.0,8303000
2026-05-28,4148.0,4200.0,4058.0,4086.0,5581400
2026-05-29,4145.0,4277.0,4076.0,4103.0,16563200
2026-06-01,4343.0,4456.0,4284.0,4369.0,10985200
2026-06-02,4469.0,4470.0,4282.0,4434.0,9485400
2026-06-03,4306.0,4314.0,4187.0,4273.0,7730700
2026-06-04,4203.0,4292.0,4178.0,4224.0,6944800
